Customer_ID,Customer_Name,Age,City,Area,Tenure_Months,Items_Bought,Preferred_Category,Orders_Per_Month,Avg_Order_Value,Monthly_Spend,Payment_Method,Wallet_Usage,UPI_Usage,COD_Usage,Distance_km,Delivery_Time_Avg,Late_Delivery_Count,Avg_Rating,Complaints_Count,Refund_Amount,High_Value_Customer
C000522,Krishna,44,Pune,Porur,34,Frozen Foods,Dairy,36,723,26028,NetBanking,13658,63722,2499,3.42,35,15,1.8,3,15545,0
C000523,Rohan,48,Chennai,Porur,41,Electronics Accessories,Electronics,17,2958,50286,Wallet,24070,51834,893,10.48,34,15,1.8,3,15623,0
C000524,Reyansh,45,Pune,Mylapore,10,Personal Care Items,Electronics,40,7319,292760,NetBanking,29115,54224,17444,1.19,63,11,4.5,9,15860,1
C000525,Krishna,33,Pune,Tambaram,55,Personal Care Items,Bakery,24,2181,52344,Wallet,12015,35755,3147,6.16,50,8,1.7,1,16693,0
C000526,Diya,50,Bangalore,T Nagar,9,"Milk, Bread, Eggs",Dairy,29,4443,128847,UPI,10036,8496,11491,6.32,23,4,3.4,9,11669,0
C000527,Aarav,59,Delhi,Tambaram,56,Fruits and Vegetables,Bakery,38,4738,180044,NetBanking,21928,58272,14238,7.82,12,1,1.9,5,1386,1
C000528,Saanvi,42,Hyderabad,Adyar,3,Fruits and Vegetables,Personal Care,19,5357,101783,COD,12831,7589,19419,8.85,53,3,1,8,5545,0
C000529,Saanvi,64,Bangalore,Velachery,36,Bakery Items,Personal Care,33,4542,149886,Card,6350,53557,11199,4.52,21,12,1,1,9857,0
C000530,Rohan,30,Delhi,OMR,12,Frozen Foods,Personal Care,2,5792,11584,NetBanking,9708,26767,3871,12.29,17,3,2.1,0,18108,0
C000531,Ishaan,24,Delhi,Velachery,32,Cleaning Supplies,Household,30,5716,171480,UPI,22170,3619,19949,14.88,21,7,1.3,5,7156,1
C000532,Karthik,43,Bangalore,Chromepet,57,Fruits and Vegetables,Bakery,19,7587,144153,COD,25192,2241,11284,0.62,53,13,1.7,4,9808,0
C000533,Aditya,50,Chennai,Velachery,47,Snacks and Beverages,Beverages,37,5115,189255,UPI,23904,55177,13165,10.37,65,13,3.5,10,19140,1
C000534,Sneha,43,Chennai,Anna Nagar,51,Electronics Accessories,Snacks,26,2805,72930,NetBanking,9884,33794,13943,4.47,58,8,3.4,8,4836,0
C000535,Saanvi,46,Delhi,Adyar,56,Frozen Foods,Personal Care,22,1087,23914,UPI,3516,69123,4657,9.2,37,9,2.4,1,12789,0
C000536,Ananya,31,Delhi,Tambaram,25,"Rice, Dal, Cooking Oil",Personal Care,32,6335,202720,NetBanking,18894,49906,12841,1.65,39,10,2,7,1184,1
C000537,Reyansh,19,Pune,Porur,51,Fruits and Vegetables,Fruits,17,1246,21182,Wallet,19737,2858,11552,10.08,38,15,4.9,7,3193,0
C000538,Reyansh,37,Bangalore,Velachery,14,Bakery Items,Bakery,7,7149,50043,UPI,28695,27907,1735,9.11,11,6,3.8,1,1213,0
C000539,Sneha,51,Delhi,T Nagar,11,Baby Care Products,Household,18,3284,59112,NetBanking,26166,32845,4613,12.04,61,14,4,1,7337,0
C000540,Ishaan,61,Delhi,OMR,50,Cleaning Supplies,Electronics,38,729,27702,COD,441,74199,13501,8.17,20,7,3,2,12091,0
C000541,Ananya,62,Chennai,Chromepet,25,Electronics Accessories,Fruits,33,4354,143682,Wallet,21330,36343,15369,13.59,17,15,3.7,7,12784,0
C000542,Aditya,37,Delhi,Adyar,4,Bakery Items,Snacks,25,4383,109575,UPI,26932,7874,5065,14.42,13,10,2.5,6,4340,0
C000543,Ira,28,Delhi,Adyar,38,Baby Care Products,Grocery,19,3718,70642,Wallet,28606,69682,6417,12.72,51,0,3.9,4,2504,0
C000544,Ishaan,52,Pune,OMR,39,Personal Care Items,Household,11,1541,16951,UPI,11151,6059,12437,3.04,66,1,2,7,14240,0
C000545,Ira,42,Bangalore,T Nagar,17,"Milk, Bread, Eggs",Snacks,1,7577,7577,Wallet,28887,53954,14749,2.57,64,5,3.6,7,15115,0
C000546,Arjun,51,Pune,Tambaram,60,"Rice, Dal, Cooking Oil",Bakery,10,3874,38740,Wallet,6401,8086,4810,2.45,17,14,2.2,5,17515,0
C000547,Ira,62,Pune,Perungudi,49,"Milk, Bread, Eggs",Beverages,31,2571,79701,COD,18230,25523,1999,9.31,14,12,3.8,3,16264,0
C000548,Meera,38,Hyderabad,Chromepet,51,Cleaning Supplies,Household,32,7517,240544,COD,15499,46461,4102,4.08,43,12,3.6,8,7422,1
C000549,Ananya,60,Bangalore,Chromepet,36,Frozen Foods,Bakery,8,3082,24656,COD,18823,51098,15186,7.45,31,2,3.2,10,4690,0
C000550,Nisha,41,Delhi,Adyar,20,"Milk, Bread, Eggs",Electronics,16,1030,16480,Wallet,28970,51018,6129,13.59,14,11,3.3,10,14802,0
C000551,Lakshmi,51,Chennai,Velachery,47,Bakery Items,Household,31,5185,160735,NetBanking,13621,57643,15447,3.13,64,10,1.6,5,17832,1
C000552,Priya,20,Chennai,Velachery,14,Bakery Items,Grocery,2,1096,2192,Wallet,2890,56758,7118,11.25,37,5,4.7,1,4883,0
C000553,Nisha,59,Bangalore,T Nagar,57,Bakery Items,Baby Care,19,5316,101004,Wallet,29696,53491,12204,11.37,54,13,3.6,1,16707,0
C000554,Sai,23,Mumbai,Perungudi,31,Baby Care Products,Personal Care,33,6031,199023,COD,10230,6060,8844,1.03,61,7,3.9,10,1835,1
C000555,Aditya,58,Bangalore,OMR,40,Snacks and Beverages,Baby Care,27,1821,49167,Card,9484,20746,14910,9.65,39,3,3.5,0,339,0
C000556,Aishwarya,31,Pune,Perungudi,14,Fruits and Vegetables,Grocery,8,4923,39384,UPI,20938,4045,11526,12.9,58,10,4.7,10,12617,0
C000557,Karthik,52,Pune,OMR,58,Snacks and Beverages,Personal Care,7,5017,35119,NetBanking,23289,62292,11297,13.21,10,2,1.7,4,8962,0
C000558,Karthik,61,Pune,Porur,43,Cleaning Supplies,Household,31,6775,210025,Wallet,282,72965,15324,13.51,70,3,1.4,9,5783,1
C000559,Saanvi,58,Hyderabad,Chromepet,52,Personal Care Items,Electronics,2,6086,12172,Card,4516,57572,13313,10.55,60,14,5,4,6550,0
C000560,Krishna,35,Hyderabad,Adyar,22,Frozen Foods,Snacks,3,2945,8835,NetBanking,5414,76147,17190,8.05,66,0,3.3,8,2886,0
C000561,Sneha,26,Chennai,Chromepet,40,"Rice, Dal, Cooking Oil",Fruits,31,2025,62775,Wallet,9962,59489,3492,9.35,49,14,3.8,2,2460,0
C000562,Aarav,41,Mumbai,Anna Nagar,4,Snacks and Beverages,Baby Care,33,6741,222453,UPI,1220,52886,10042,4.92,52,5,3.6,8,18601,1
C000563,Ishaan,60,Bangalore,Porur,14,Personal Care Items,Bakery,34,2494,84796,NetBanking,20820,27961,13450,4.98,68,14,3,2,16067,0
C000564,Aishwarya,20,Pune,Adyar,50,Frozen Foods,Beverages,9,690,6210,UPI,9995,79400,1299,7.82,42,8,5,7,17161,0
C000565,Ishaan,41,Mumbai,OMR,25,Baby Care Products,Personal Care,36,1249,44964,Wallet,27862,12141,12305,10.43,52,7,2.8,4,13229,0
C000566,Nisha,51,Hyderabad,OMR,7,Fruits and Vegetables,Bakery,30,6951,208530,Wallet,8350,2624,9470,2.07,23,4,2.3,2,15605,1
C000567,Rohan,56,Delhi,Anna Nagar,15,Fruits and Vegetables,Baby Care,3,1310,3930,UPI,8990,1220,11766,13.31,61,7,3.6,8,18346,0
C000568,Sai,27,Bangalore,Adyar,13,Bakery Items,Fruits,32,7338,234816,UPI,1435,7087,11628,12.22,24,14,4,6,9867,1
C000569,Saanvi,65,Bangalore,Anna Nagar,34,Frozen Foods,Grocery,33,6124,202092,Card,25995,69938,15924,10.21,11,0,1.7,9,19982,1
C000570,Vihaan,33,Pune,T Nagar,33,Baby Care Products,Bakery,36,4768,171648,COD,17283,15109,5409,13.5,17,2,1.5,10,1033,1
C000571,Ananya,58,Pune,Anna Nagar,32,Snacks and Beverages,Electronics,32,932,29824,NetBanking,28371,38268,10169,5.74,16,3,2.6,0,15423,0
C000572,Nisha,19,Hyderabad,T Nagar,33,"Rice, Dal, Cooking Oil",Beverages,37,3515,130055,NetBanking,29374,65639,842,9.08,19,1,4.7,2,1015,0
C000573,Diya,31,Delhi,Porur,31,Baby Care Products,Grocery,3,3573,10719,NetBanking,20197,42493,13482,10.75,32,4,4.4,10,2986,0
C000574,Aarav,32,Hyderabad,T Nagar,4,Electronics Accessories,Dairy,19,5177,98363,Wallet,5541,62675,13485,13.53,24,9,4.2,9,5943,0
C000575,Rohan,23,Hyderabad,Porur,47,Frozen Foods,Baby Care,8,6218,49744,Card,18420,3815,17883,10.16,59,2,2.8,7,10445,0
C000576,Priya,43,Delhi,T Nagar,48,Snacks and Beverages,Dairy,9,2508,22572,Card,22397,66117,2279,8.52,45,1,4.5,5,9432,0
C000577,Ishaan,28,Pune,Adyar,28,Cleaning Supplies,Beverages,7,1192,8344,COD,5628,57194,13621,7.38,62,15,3.6,7,2066,0
C000578,Karthik,20,Chennai,OMR,29,Cleaning Supplies,Electronics,36,6383,229788,UPI,22920,43624,14283,10.81,21,10,1.7,4,16155,1
C000579,Aarav,20,Bangalore,Porur,23,Snacks and Beverages,Bakery,15,7269,109035,NetBanking,9143,20252,16915,10.64,24,10,2.1,1,18355,0
C000580,Lakshmi,27,Pune,Porur,24,Baby Care Products,Household,20,6325,126500,NetBanking,8720,50351,13912,14.3,58,7,1.9,3,4542,0
C000581,Lakshmi,24,Hyderabad,Chromepet,22,Bakery Items,Household,25,1497,37425,Card,7365,65089,17986,0.61,18,3,1.5,5,14382,0
C000582,Aditya,60,Pune,Mylapore,14,Bakery Items,Grocery,26,3930,102180,COD,14061,43345,9806,5.01,12,6,3.3,7,201,0
C000583,Rohan,34,Delhi,Chromepet,41,Fruits and Vegetables,Fruits,21,2799,58779,NetBanking,8398,75799,19918,11.97,42,2,1.5,1,410,0
C000584,Ananya,23,Mumbai,Perungudi,50,Bakery Items,Grocery,16,5635,90160,UPI,9114,31178,13965,13.53,53,9,4.6,9,18135,0
C000585,Aishwarya,29,Chennai,Adyar,40,Fruits and Vegetables,Beverages,18,3684,66312,NetBanking,27073,69804,7487,7.62,38,14,2.5,7,16778,0
C000586,Lakshmi,31,Delhi,Velachery,48,"Milk, Bread, Eggs",Bakery,2,7183,14366,COD,24922,45655,12512,10.87,70,0,2.1,1,14643,0
C000587,Priya,24,Chennai,Porur,23,"Milk, Bread, Eggs",Personal Care,17,2768,47056,Wallet,4491,51175,8912,3.14,53,1,2,2,3204,0
C000588,Priya,24,Mumbai,Adyar,51,Personal Care Items,Fruits,2,6371,12742,COD,1153,40939,4043,7.67,25,12,1.8,5,19742,0
C000589,Vihaan,57,Pune,Mylapore,36,Fruits and Vegetables,Baby Care,8,7924,63392,COD,13471,45076,2569,9.96,56,2,4.2,2,4422,0
C000590,Rohan,62,Delhi,Anna Nagar,21,Cleaning Supplies,Fruits,37,3728,137936,Card,2485,74487,14647,14.64,66,12,3.9,4,6190,0
C000591,Aarav,32,Hyderabad,OMR,12,Electronics Accessories,Beverages,8,2123,16984,COD,9721,50647,2012,13.62,37,4,4,1,16391,0
C000592,Rohan,56,Pune,Chromepet,2,Bakery Items,Personal Care,9,4376,39384,NetBanking,17851,21854,13945,13.14,65,4,2.7,5,7506,0
C000593,Sneha,48,Pune,Mylapore,32,"Rice, Dal, Cooking Oil",Fruits,14,4182,58548,UPI,7100,44748,15832,5.75,12,15,4.6,6,12677,0
C000594,Aarav,22,Delhi,OMR,16,Cleaning Supplies,Bakery,38,5792,220096,COD,10543,35356,9900,12.96,11,14,2.8,10,14981,1
C000595,Karthik,20,Mumbai,Adyar,13,Bakery Items,Personal Care,5,5367,26835,Wallet,22381,9045,15847,1.27,69,15,2.9,10,6439,0
C000596,Aarav,64,Mumbai,Anna Nagar,14,Fruits and Vegetables,Electronics,40,5695,227800,COD,14398,5229,9596,4.19,48,8,3.6,3,4768,1
C000597,Rohan,32,Chennai,Tambaram,13,Cleaning Supplies,Snacks,8,6243,49944,COD,24373,67005,434,4.98,30,3,1.7,7,14554,0
C000598,Vihaan,30,Hyderabad,Velachery,19,Electronics Accessories,Baby Care,25,835,20875,Wallet,11571,72553,7675,8.81,40,15,4.2,4,2986,0
C000599,Meera,56,Mumbai,Velachery,43,Bakery Items,Bakery,35,7633,267155,Wallet,23052,16958,3560,9.93,33,5,2.1,10,8121,1
C000600,Arjun,60,Pune,Porur,50,Personal Care Items,Personal Care,4,562,2248,Wallet,25912,58257,14420,12.37,28,13,1.5,0,6377,0
C000601,Meera,22,Delhi,Porur,2,Electronics Accessories,Personal Care,24,1617,38808,Wallet,25784,64886,11083,5.73,32,7,3.2,7,5894,0
C000602,Nisha,61,Delhi,Tambaram,6,Bakery Items,Beverages,22,7417,163174,Card,6707,57721,4057,13.57,20,13,4.5,6,6405,1
C000603,Arjun,28,Bangalore,Mylapore,47,"Milk, Bread, Eggs",Household,5,7761,38805,Card,18772,64128,15034,14.73,25,1,3.9,5,3727,0
C000604,Priya,52,Hyderabad,Porur,23,Frozen Foods,Snacks,21,791,16611,NetBanking,18231,53177,12909,10.91,68,8,1.1,5,13515,0
C000605,Ananya,22,Bangalore,Tambaram,48,Baby Care Products,Dairy,9,4336,39024,NetBanking,1176,2398,1953,4.56,33,2,4.6,6,5431,0
C000606,Ira,55,Delhi,Tambaram,43,Personal Care Items,Baby Care,15,5270,79050,NetBanking,25113,56741,16762,6.41,39,12,2.1,10,2767,0
C000607,Saanvi,30,Bangalore,T Nagar,27,Personal Care Items,Electronics,36,3961,142596,Wallet,66,9689,16918,2.17,15,12,3.1,8,18703,0
C000608,Krishna,42,Bangalore,Porur,31,"Rice, Dal, Cooking Oil",Baby Care,11,1044,11484,Wallet,12080,75502,19753,6.66,54,1,1.4,6,16951,0
C000609,Reyansh,18,Delhi,Perungudi,45,Personal Care Items,Fruits,20,5716,114320,Card,26484,19519,6572,0.71,49,5,4.7,10,681,0
C000610,Aditya,29,Pune,Porur,10,Bakery Items,Household,33,2701,89133,Card,13516,55097,19163,10.45,17,9,4.8,8,11783,0
C000611,Saanvi,27,Pune,Chromepet,15,Personal Care Items,Bakery,12,2383,28596,UPI,4532,64749,624,0.99,31,11,2.3,5,15598,0
C000612,Priya,42,Bangalore,Mylapore,5,Fruits and Vegetables,Electronics,34,3563,121142,NetBanking,20899,11396,8979,0.75,53,12,1.4,0,547,0
C000613,Arjun,64,Chennai,Perungudi,16,"Milk, Bread, Eggs",Bakery,40,3139,125560,NetBanking,25258,33943,3793,14.32,55,6,2.1,6,14454,0
C000614,Sai,51,Delhi,Anna Nagar,38,Fruits and Vegetables,Bakery,28,6894,193032,Wallet,4686,30363,2919,14.58,62,7,3.9,4,3675,1
C000615,Vihaan,33,Hyderabad,Velachery,49,Cleaning Supplies,Baby Care,7,1479,10353,COD,22583,22242,18972,0.72,45,4,2.3,2,1995,0
C000616,Arjun,47,Delhi,Velachery,4,Bakery Items,Fruits,6,7257,43542,Card,21943,57516,9593,12.74,16,6,4.9,5,7168,0
C000617,Sneha,29,Bangalore,OMR,27,Bakery Items,Grocery,8,7794,62352,UPI,4368,16840,19334,12.64,16,2,2,2,12837,0
C000618,Vihaan,26,Pune,T Nagar,20,Electronics Accessories,Personal Care,30,7834,235020,Card,6507,3297,2067,10.97,23,3,3,5,2726,1
C000619,Arjun,43,Mumbai,Velachery,37,Bakery Items,Fruits,31,6453,200043,Wallet,23602,30437,4081,6.16,58,3,1.9,1,1620,1
C000620,Ananya,60,Hyderabad,Velachery,26,Baby Care Products,Electronics,20,2495,49900,Wallet,2350,38916,12625,3.09,39,1,2.8,6,11612,0
C000621,Ira,40,Pune,Chromepet,21,Personal Care Items,Fruits,9,4717,42453,NetBanking,2582,70282,10084,3.46,13,15,2.4,5,17388,0
C000622,Vihaan,56,Delhi,Adyar,23,"Rice, Dal, Cooking Oil",Personal Care,38,3515,133570,UPI,8665,18593,1908,10.66,45,12,2.1,10,4621,0
C000623,Krishna,39,Hyderabad,Porur,41,Electronics Accessories,Dairy,19,594,11286,Card,12125,15605,2246,2.54,21,13,1,0,6547,0
C000624,Ananya,28,Bangalore,Chromepet,4,Baby Care Products,Snacks,9,3147,28323,COD,24405,73859,6372,6.83,69,2,3.9,0,17297,0
C000625,Aarav,39,Pune,T Nagar,31,Snacks and Beverages,Fruits,12,7440,89280,COD,15571,36360,10815,11.48,53,3,2.2,4,7869,0
C000626,Arjun,63,Delhi,Anna Nagar,32,"Milk, Bread, Eggs",Household,10,3431,34310,NetBanking,585,32792,19189,9.62,54,8,4.4,3,1294,0
C000627,Nisha,57,Pune,Tambaram,5,Snacks and Beverages,Household,2,1161,2322,UPI,25191,21338,18561,14.13,70,11,2.9,8,15528,0
C000628,Lakshmi,28,Delhi,Perungudi,60,Electronics Accessories,Fruits,12,3907,46884,NetBanking,4510,6817,7359,7.89,39,12,2.8,8,9225,0
C000629,Arjun,50,Pune,T Nagar,2,"Rice, Dal, Cooking Oil",Bakery,15,4775,71625,COD,19911,20413,13774,1.32,32,7,1.5,10,11085,0
C000630,Saanvi,63,Bangalore,Velachery,16,Frozen Foods,Household,15,3850,57750,COD,14588,17158,17976,7.04,25,4,3.4,10,16067,0
C000631,Lakshmi,30,Hyderabad,OMR,10,Frozen Foods,Household,24,3129,75096,NetBanking,4600,22289,8945,7.23,14,14,3.9,4,12574,0
C000632,Sai,28,Mumbai,Anna Nagar,49,Frozen Foods,Baby Care,17,2415,41055,NetBanking,11391,6026,4747,1.32,34,1,2.5,2,5715,0
C000633,Rohan,64,Bangalore,Porur,5,Bakery Items,Snacks,6,3590,21540,COD,18558,67145,8097,10.37,28,15,2.9,1,18469,0
C000634,Aishwarya,41,Chennai,Perungudi,55,Fruits and Vegetables,Snacks,11,2214,24354,COD,27666,52597,5724,14,10,12,4.5,0,10932,0
C000635,Lakshmi,53,Mumbai,Velachery,13,Frozen Foods,Personal Care,14,740,10360,Wallet,17718,9252,4281,9.32,23,13,3.4,10,5519,0
C000636,Ananya,57,Delhi,T Nagar,31,"Rice, Dal, Cooking Oil",Baby Care,34,7786,264724,Wallet,25681,56626,5971,0.64,65,11,3.1,6,11122,1
C000637,Diya,25,Bangalore,T Nagar,14,Fruits and Vegetables,Electronics,2,3215,6430,Wallet,20320,42158,3654,9.25,60,6,2.2,7,16907,0
C000638,Ira,36,Bangalore,Anna Nagar,36,Cleaning Supplies,Grocery,12,4760,57120,UPI,22379,35240,10372,6.44,52,1,1.4,8,5972,0
C000639,Aishwarya,33,Hyderabad,Chromepet,47,Electronics Accessories,Baby Care,25,5618,140450,Card,1975,18512,3177,5.85,57,9,1.9,5,19820,0
C000640,Sneha,64,Chennai,Tambaram,59,Frozen Foods,Baby Care,1,7770,7770,Card,1653,56432,18511,1.74,15,7,4,4,17580,0
C000641,Ishaan,46,Delhi,Velachery,38,Fruits and Vegetables,Baby Care,11,1679,18469,COD,12860,69268,18624,10.39,28,2,4.2,10,7413,0
C000642,Priya,41,Bangalore,OMR,15,Personal Care Items,Snacks,30,6550,196500,Card,20924,40710,9587,2.42,35,9,1.3,1,1008,1
C000643,Sneha,62,Delhi,T Nagar,31,Snacks and Beverages,Electronics,31,7778,241118,Wallet,14728,25475,5432,11.26,16,12,1.5,8,8392,1
C000644,Sneha,62,Delhi,Mylapore,38,"Milk, Bread, Eggs",Electronics,3,1899,5697,NetBanking,10205,63888,6778,8.62,53,13,2.2,2,19327,0
C000645,Sneha,41,Chennai,Adyar,24,Bakery Items,Fruits,14,4215,59010,UPI,18188,29651,4078,12.95,46,4,1.4,7,19953,0
C000646,Saanvi,65,Chennai,Perungudi,45,Cleaning Supplies,Bakery,27,7114,192078,UPI,3980,3472,975,4.46,69,11,4.8,2,19433,1
C000647,Arjun,64,Bangalore,Velachery,8,Cleaning Supplies,Snacks,39,3801,148239,Wallet,13379,42061,4857,10.48,41,2,3.4,0,4410,0
C000648,Saanvi,30,Mumbai,Porur,32,Baby Care Products,Bakery,22,5938,130636,NetBanking,1662,55539,17549,12.7,28,6,4.3,5,17516,0
C000649,Rohan,58,Hyderabad,Tambaram,55,Frozen Foods,Bakery,17,1958,33286,NetBanking,493,28413,17529,12.68,32,7,1.7,7,1210,0
C000650,Ananya,44,Delhi,Porur,9,Bakery Items,Snacks,21,5643,118503,Wallet,2204,54098,654,8.16,35,3,2.6,5,6164,0
C000651,Aarav,49,Chennai,Porur,52,Bakery Items,Household,25,7103,177575,COD,6410,72806,5924,4.21,25,12,1.2,4,6852,1
C000652,Ishaan,34,Delhi,Adyar,38,Snacks and Beverages,Snacks,20,3647,72940,Wallet,20636,29136,17441,1.49,60,14,4.6,6,3829,0
C000653,Vihaan,46,Pune,Mylapore,21,Fruits and Vegetables,Household,4,722,2888,UPI,18872,42131,14875,2.63,14,9,4.5,8,2772,0
C000654,Arjun,57,Bangalore,Mylapore,11,"Rice, Dal, Cooking Oil",Personal Care,35,4562,159670,COD,24897,20935,8671,12.65,44,14,2.3,9,19047,1
C000655,Saanvi,38,Hyderabad,Perungudi,53,Fruits and Vegetables,Baby Care,22,4627,101794,Card,25008,60965,16846,14.79,59,11,3.7,8,17795,0
C000656,Rohan,48,Pune,Chromepet,26,Fruits and Vegetables,Beverages,9,2749,24741,UPI,25435,53577,9514,7.29,19,5,4,1,16670,0
C000657,Aarav,57,Mumbai,Mylapore,53,"Milk, Bread, Eggs",Personal Care,14,1175,16450,UPI,3880,38095,4956,9.94,24,14,3.3,0,17527,0
C000658,Lakshmi,42,Chennai,Perungudi,52,Personal Care Items,Grocery,30,6136,184080,Card,4600,11390,16044,3.6,58,12,5,8,4109,1
C000659,Saanvi,23,Delhi,OMR,9,Baby Care Products,Fruits,24,3616,86784,Wallet,27300,14924,11990,13.2,18,4,1.3,7,2383,0
C000660,Ishaan,51,Chennai,OMR,51,"Rice, Dal, Cooking Oil",Bakery,37,4232,156584,UPI,10704,78145,15935,7.54,12,9,3.3,9,8701,1
C000661,Aishwarya,46,Bangalore,Velachery,11,"Rice, Dal, Cooking Oil",Electronics,19,6587,125153,UPI,25963,33783,14023,5.19,49,1,4.3,7,7183,0
C000662,Saanvi,53,Chennai,Porur,54,"Milk, Bread, Eggs",Snacks,24,4184,100416,UPI,15519,48160,14326,14.58,23,6,1.2,3,2802,0
C000663,Aishwarya,65,Chennai,Chromepet,46,"Milk, Bread, Eggs",Grocery,16,4502,72032,COD,5590,9758,7958,7.07,26,14,2.8,1,6418,0
C000664,Karthik,45,Bangalore,OMR,51,Fruits and Vegetables,Grocery,13,4918,63934,NetBanking,26436,61313,11213,5.07,22,0,4.8,10,17301,0
C000665,Priya,40,Delhi,Velachery,5,Cleaning Supplies,Household,29,4122,119538,Card,13085,32425,10745,4.03,27,15,2.2,10,8986,0
C000666,Aishwarya,18,Delhi,Perungudi,15,Frozen Foods,Electronics,39,6657,259623,UPI,21570,64474,743,2.11,53,3,1.9,5,14116,1
C000667,Arjun,26,Pune,Anna Nagar,10,Electronics Accessories,Snacks,39,7722,301158,UPI,14427,64446,2212,8.02,59,10,1.7,9,13907,1
C000668,Aarav,42,Pune,Mylapore,4,Fruits and Vegetables,Fruits,35,2118,74130,UPI,7532,28028,2510,13.9,13,8,4.4,5,8454,0
C000669,Priya,42,Delhi,Mylapore,53,Electronics Accessories,Personal Care,24,6472,155328,UPI,28319,55125,2166,8.28,13,6,1.5,3,6277,1
C000670,Sai,48,Hyderabad,Tambaram,55,Frozen Foods,Fruits,33,2805,92565,NetBanking,14386,36268,9424,3.74,14,6,1.7,5,7046,0
C000671,Krishna,48,Hyderabad,Porur,54,Fruits and Vegetables,Household,9,2499,22491,COD,8907,76174,13343,13.45,37,13,3.4,2,17853,0
C000672,Lakshmi,54,Mumbai,Mylapore,57,"Milk, Bread, Eggs",Baby Care,9,4104,36936,UPI,11810,25911,12197,11.96,12,5,4.1,7,14137,0
C000673,Ira,59,Chennai,Chromepet,6,Baby Care Products,Snacks,31,5746,178126,COD,28618,62691,243,5.55,68,1,1.2,8,17210,1
C000674,Krishna,25,Mumbai,Adyar,46,Bakery Items,Fruits,20,518,10360,NetBanking,11464,67642,13817,11.21,29,4,3.6,9,15876,0
C000675,Vihaan,52,Mumbai,Chromepet,24,"Rice, Dal, Cooking Oil",Snacks,37,4108,151996,UPI,6782,18981,5638,8.46,17,4,2.8,2,12620,1
C000676,Reyansh,49,Chennai,Porur,34,"Milk, Bread, Eggs",Grocery,34,6850,232900,COD,11774,14353,11382,1.6,41,3,3.5,9,13934,1
C000677,Rohan,32,Mumbai,Anna Nagar,6,Frozen Foods,Household,11,1712,18832,Wallet,22300,36694,6086,8.1,65,7,2.4,3,12772,0
C000678,Nisha,24,Hyderabad,Mylapore,55,Baby Care Products,Fruits,2,4122,8244,UPI,3268,42853,1675,6.63,27,2,3.5,3,6400,0
C000679,Ishaan,33,Bangalore,Tambaram,43,Personal Care Items,Grocery,25,816,20400,NetBanking,27580,79519,239,5.21,70,8,4.3,2,5991,0
C000680,Ishaan,60,Pune,Chromepet,23,Fruits and Vegetables,Personal Care,40,667,26680,UPI,24670,37226,3315,1.57,30,3,3.7,10,15485,0
C000681,Meera,32,Hyderabad,OMR,28,Fruits and Vegetables,Electronics,35,1365,47775,NetBanking,11941,23926,6328,6.18,29,2,4,9,1421,0
C000682,Rohan,57,Delhi,Porur,16,Electronics Accessories,Fruits,5,2962,14810,NetBanking,22288,53624,7500,1.4,28,2,4.4,5,17065,0
C000683,Krishna,26,Chennai,Mylapore,23,Frozen Foods,Personal Care,26,5331,138606,Wallet,5041,26338,17826,13.76,28,6,4.3,6,655,0
C000684,Priya,39,Chennai,OMR,2,Baby Care Products,Household,38,6960,264480,UPI,15413,34466,5173,0.73,27,15,3.1,10,14629,1
C000685,Krishna,35,Bangalore,Perungudi,43,Fruits and Vegetables,Grocery,27,5967,161109,Wallet,18133,40336,15333,3.97,25,13,2,3,12720,1
C000686,Saanvi,33,Pune,Tambaram,29,Baby Care Products,Fruits,29,3500,101500,UPI,423,76256,9075,6.73,12,5,3.5,1,19722,0
C000687,Aarav,42,Pune,Tambaram,40,Snacks and Beverages,Baby Care,19,2320,44080,COD,21539,62273,9855,1.41,29,7,2.7,1,881,0
C000688,Vihaan,38,Hyderabad,Adyar,8,Frozen Foods,Beverages,36,1934,69624,Wallet,1962,5287,12683,2.81,38,1,4.8,5,9754,0
C000689,Diya,26,Bangalore,Tambaram,9,Electronics Accessories,Dairy,16,5382,86112,Wallet,14643,41490,19316,4.69,24,7,3.8,1,1309,0
C000690,Aditya,61,Hyderabad,Mylapore,10,Fruits and Vegetables,Bakery,33,3790,125070,Card,22519,24620,16910,14.77,38,14,4.7,7,15654,0
C000691,Rohan,46,Hyderabad,Adyar,55,Personal Care Items,Grocery,4,4836,19344,NetBanking,6137,1351,1783,8.57,47,11,2.9,10,4073,0
C000692,Ira,35,Chennai,Tambaram,10,"Milk, Bread, Eggs",Household,17,1715,29155,UPI,12786,38289,13728,8.06,64,8,2.4,5,3602,0
C000693,Rohan,26,Pune,Anna Nagar,14,Cleaning Supplies,Beverages,18,524,9432,UPI,696,10891,3706,2.95,11,8,3.1,1,1662,0
C000694,Lakshmi,55,Chennai,T Nagar,41,Snacks and Beverages,Grocery,28,5138,143864,Card,22641,13136,6824,14.25,11,9,1.2,1,9801,0
C000695,Karthik,27,Bangalore,Adyar,57,Electronics Accessories,Dairy,30,6938,208140,NetBanking,18125,28641,8241,12.27,46,13,1.3,3,1431,1
C000696,Ishaan,53,Pune,OMR,49,"Milk, Bread, Eggs",Personal Care,39,4645,181155,Wallet,2103,7092,16784,6.28,33,3,3.2,10,18240,1
